location,latitude,longitude,timestamp,temperature_c,relative_humidity_pct,apparent_temperature_c,rain_mm,weather_code,surface_pressure_hpa,wind_speed_kmh,wind_direction_deg,cloud_cover_pct,shortwave_radiation_wm2,soil_temperature_0_7cm_c,soil_moisture_0_7cm_m3m3
Kuala Lumpur,3.139,101.6869,2026-01-21T14:00,31.4,47,33.5,0.0,3,1004.5,7.7,78,100,507.0,33.7,0.145
Kuala Lumpur,3.139,101.6869,2026-01-21T15:00,31.9,45,34.1,0.3,51,1003.3,6.9,70,100,574.0,34.8,0.147
Kuala Lumpur,3.139,101.6869,2026-01-21T16:00,32.2,45,34.7,0.1,51,1002.6,5.9,78,100,583.0,35.6,0.146
Kuala Lumpur,3.139,101.6869,2026-01-21T17:00,32.1,44,34.4,0.0,3,1002.4,5.3,80,100,480.0,36.0,0.146
Kuala Lumpur,3.139,101.6869,2026-01-21T18:00,30.8,48,33.5,0.2,51,1003.0,3.4,96,100,253.0,35.4,0.147
Kuala Lumpur,3.139,101.6869,2026-01-21T19:00,28.3,61,31.0,0.1,51,1003.6,8.1,301,100,75.0,34.1,0.148
Kuala Lumpur,3.139,101.6869,2026-01-21T20:00,27.9,66,31.6,0.0,3,1004.1,4.2,83,100,3.0,32.0,0.155
Kuala Lumpur,3.139,101.6869,2026-01-21T21:00,27.5,69,31.5,0.0,3,1004.7,4.0,93,100,0.0,30.9,0.155
Kuala Lumpur,3.139,101.6869,2026-01-21T22:00,27.0,74,31.4,0.0,3,1005.6,4.6,64,100,0.0,30.0,0.154
Kuala Lumpur,3.139,101.6869,2026-01-21T23:00,26.8,77,31.2,0.0,3,1006.1,4.8,70,100,0.0,29.2,0.154
Kuala Lumpur,3.139,101.6869,2026-01-22T00:00,26.5,72,30.0,0.0,3,1006.1,5.3,82,100,0.0,28.5,0.154
Kuala Lumpur,3.139,101.6869,2026-01-22T01:00,25.8,73,29.5,0.0,3,1005.9,3.2,74,99,0.0,27.9,0.153
Kuala Lumpur,3.139,101.6869,2026-01-22T02:00,25.1,77,29.0,0.0,3,1005.3,2.9,101,100,0.0,27.4,0.153
Kuala Lumpur,3.139,101.6869,2026-01-22T03:00,24.4,82,28.5,0.0,3,1004.2,2.9,83,100,0.0,26.7,0.153
Kuala Lumpur,3.139,101.6869,2026-01-22T04:00,24.1,81,28.1,0.0,3,1003.7,1.9,146,100,0.0,26.1,0.153
Kuala Lumpur,3.139,101.6869,2026-01-22T05:00,23.9,82,27.7,0.0,3,1003.6,1.8,127,100,0.0,25.6,0.153
Kuala Lumpur,3.139,101.6869,2026-01-22T06:00,23.6,80,27.4,0.0,3,1004.2,0.7,14,100,0.0,25.1,0.153
Kuala Lumpur,3.139,101.6869,2026-01-22T07:00,23.2,82,26.9,0.0,3,1004.3,1.5,21,100,0.0,24.8,0.153
Kuala Lumpur,3.139,101.6869,2026-01-22T08:00,23.8,79,27.1,0.0,3,1004.9,3.2,93,100,15.0,24.4,0.153
Kuala Lumpur,3.139,101.6869,2026-01-22T09:00,25.5,69,28.8,0.0,3,1005.7,1.3,82,100,156.0,25.2,0.153
Kuala Lumpur,3.139,101.6869,2026-01-22T10:00,28.0,57,31.1,0.0,3,1006.2,1.9,73,100,386.0,27.0,0.152
Kuala Lumpur,3.139,101.6869,2026-01-22T11:00,30.5,48,33.9,0.0,3,1006.5,0.7,104,100,625.0,29.4,0.15
Kuala Lumpur,3.139,101.6869,2026-01-22T12:00,32.4,42,36.8,0.0,3,1006.2,0.9,281,100,806.0,32.2,0.148
Kuala Lumpur,3.139,101.6869,2026-01-22T13:00,34.0,37,38.3,0.0,3,1005.3,1.8,323,100,848.0,34.8,0.146
Kuala Lumpur,3.139,101.6869,2026-01-22T14:00,32.8,39,35.0,0.0,3,1004.7,4.0,360,100,585.0,35.8,0.144
Kuala Lumpur,3.139,101.6869,2026-01-22T15:00,33.9,37,36.6,0.0,3,1003.6,4.9,4,100,693.0,37.2,0.143
Kuala Lumpur,3.139,101.6869,2026-01-22T16:00,33.9,36,35.6,0.0,3,1002.6,4.3,358,100,534.0,37.7,0.142
Kuala Lumpur,3.139,101.6869,2026-01-22T17:00,33.7,36,35.4,0.0,3,1002.5,3.6,360,100,374.0,37.5,0.141
Kuala Lumpur,3.139,101.6869,2026-01-22T18:00,33.3,36,34.5,0.0,3,1002.8,5.7,28,100,276.0,37.0,0.141
Kuala Lumpur,3.139,101.6869,2026-01-22T19:00,31.5,43,33.0,0.0,3,1003.4,6.9,43,100,111.0,35.8,0.141
Kuala Lumpur,3.139,101.6869,2026-01-22T20:00,30.0,47,32.5,0.0,3,1004.9,1.7,229,97,5.0,34.9,0.14
Kuala Lumpur,3.139,101.6869,2026-01-22T21:00,29.1,52,31.9,0.0,3,1005.4,1.5,54,95,0.0,33.5,0.14
Kuala Lumpur,3.139,101.6869,2026-01-22T22:00,27.9,59,30.6,0.0,3,1006.1,4.5,67,94,0.0,32.1,0.14
Kuala Lumpur,3.139,101.6869,2026-01-22T23:00,26.7,66,29.4,0.0,3,1006.4,7.0,78,97,0.0,30.9,0.14
Kuala Lumpur,3.139,101.6869,2026-01-23T00:00,26.1,66,28.7,0.0,3,1006.4,7.1,71,100,0.0,30.0,0.14
Kuala Lumpur,3.139,101.6869,2026-01-23T01:00,25.8,69,28.9,0.0,3,1006.8,3.6,63,97,0.0,29.0,0.14
Kuala Lumpur,3.139,101.6869,2026-01-23T02:00,25.5,72,29.1,0.0,3,1006.3,1.2,153,95,0.0,29.0,0.137
Kuala Lumpur,3.139,101.6869,2026-01-23T03:00,25.4,71,28.6,0.0,3,1005.7,3.2,153,98,0.0,28.2,0.137
Kuala Lumpur,3.139,101.6869,2026-01-23T04:00,25.0,73,28.5,0.0,3,1004.9,1.2,129,98,0.0,27.5,0.137
Kuala Lumpur,3.139,101.6869,2026-01-23T05:00,24.6,74,28.3,0.0,3,1004.8,0.5,225,100,0.0,27.0,0.137
Kuala Lumpur,3.139,101.6869,2026-01-23T06:00,24.4,76,28.0,0.0,3,1005.2,0.6,198,100,0.0,26.5,0.137
Kuala Lumpur,3.139,101.6869,2026-01-23T07:00,23.9,78,27.4,0.0,3,1005.9,1.7,198,98,0.0,26.0,0.137
Kuala Lumpur,3.139,101.6869,2026-01-23T08:00,23.8,77,26.8,0.0,3,1006.7,3.7,79,99,16.0,26.0,0.14
Kuala Lumpur,3.139,101.6869,2026-01-23T09:00,25.8,65,28.7,0.0,3,1007.6,1.9,197,100,171.0,26.8,0.14
Kuala Lumpur,3.139,101.6869,2026-01-23T10:00,28.6,52,31.2,0.0,3,1007.9,1.7,212,100,408.0,28.6,0.14
Kuala Lumpur,3.139,101.6869,2026-01-23T11:00,31.0,44,33.5,0.0,3,1008.0,3.5,102,100,629.0,31.1,0.14
Kuala Lumpur,3.139,101.6869,2026-01-23T12:00,32.9,36,36.0,0.0,3,1007.5,3.6,63,100,808.0,34.0,0.139
Kuala Lumpur,3.139,101.6869,2026-01-23T13:00,34.6,31,38.0,0.0,3,1006.6,4.4,21,100,912.0,36.7,0.139
Kuala Lumpur,3.139,101.6869,2026-01-23T14:00,34.3,32,37.3,0.0,3,1005.8,6.9,346,100,917.0,39.0,0.139
Kuala Lumpur,3.139,101.6869,2026-01-23T15:00,35.5,28,36.6,0.0,3,1004.6,6.7,357,100,657.0,39.8,0.139
Kuala Lumpur,3.139,101.6869,2026-01-23T16:00,35.5,26,35.8,0.2,51,1003.8,5.3,24,100,565.0,40.2,0.141
Kuala Lumpur,3.139,101.6869,2026-01-23T17:00,34.8,28,35.2,0.0,3,1003.3,5.5,38,100,424.0,39.9,0.14
Kuala Lumpur,3.139,101.6869,2026-01-23T18:00,32.9,33,33.5,0.1,51,1003.7,5.8,9,100,259.0,39.0,0.141
Kuala Lumpur,3.139,101.6869,2026-01-23T19:00,31.9,38,33.4,0.0,3,1004.3,3.2,360,100,105.0,37.5,0.141
Kuala Lumpur,3.139,101.6869,2026-01-23T20:00,30.7,42,32.4,0.0,3,1005.4,3.6,213,100,6.0,36.2,0.136
Kuala Lumpur,3.139,101.6869,2026-01-23T21:00,29.9,51,32.5,0.0,3,1005.6,3.4,162,100,0.0,34.7,0.136
Kuala Lumpur,3.139,101.6869,2026-01-23T22:00,28.6,55,31.0,0.0,3,1006.0,6.0,80,100,0.0,33.3,0.136
Kuala Lumpur,3.139,101.6869,2026-01-23T23:00,27.5,58,29.5,0.0,3,1006.6,7.6,82,100,0.0,32.1,0.136
Kuala Lumpur,3.139,101.6869,2026-01-24T00:00,26.9,61,28.6,0.0,3,1007.0,10.2,60,100,0.0,31.0,0.137
Kuala Lumpur,3.139,101.6869,2026-01-24T01:00,26.3,65,28.7,0.0,3,1007.4,7.2,51,100,0.0,30.0,0.137
Kuala Lumpur,3.139,101.6869,2026-01-24T02:00,26.3,67,29.5,0.0,3,1007.1,3.0,33,98,0.0,30.0,0.135
Kuala Lumpur,3.139,101.6869,2026-01-24T03:00,25.9,69,29.1,0.0,3,1006.6,3.2,326,99,0.0,29.2,0.135
Kuala Lumpur,3.139,101.6869,2026-01-24T04:00,25.6,69,28.9,0.0,3,1006.3,2.3,342,98,0.0,28.6,0.135
Kuala Lumpur,3.139,101.6869,2026-01-24T05:00,25.0,72,28.6,0.0,3,1006.1,1.4,40,98,0.0,28.0,0.135
Kuala Lumpur,3.139,101.6869,2026-01-24T06:00,24.7,74,28.3,0.0,3,1006.2,1.5,83,84,0.0,27.5,0.135
Kuala Lumpur,3.139,101.6869,2026-01-24T07:00,24.3,76,27.8,0.0,2,1006.7,1.4,157,78,0.0,27.0,0.135
Kuala Lumpur,3.139,101.6869,2026-01-24T08:00,24.6,72,27.7,0.0,3,1007.3,3.2,207,99,16.0,26.9,0.136
Kuala Lumpur,3.139,101.6869,2026-01-24T09:00,26.4,63,29.3,0.0,3,1007.9,2.7,160,99,180.0,27.5,0.136
Kuala Lumpur,3.139,101.6869,2026-01-24T10:00,28.9,53,31.9,0.0,3,1008.2,0.4,117,99,407.0,29.4,0.136
Kuala Lumpur,3.139,101.6869,2026-01-24T11:00,31.4,44,34.0,0.0,3,1008.4,4.6,64,99,639.0,32.0,0.136
Kuala Lumpur,3.139,101.6869,2026-01-24T12:00,33.5,35,36.2,0.0,3,1007.6,7.1,45,98,818.0,34.8,0.136
Kuala Lumpur,3.139,101.6869,2026-01-24T13:00,35.0,31,37.7,0.0,3,1006.5,8.7,30,99,922.0,37.3,0.136
Kuala Lumpur,3.139,101.6869,2026-01-24T14:00,35.6,27,37.0,0.0,3,1005.7,9.6,21,99,822.0,39.0,0.137
Kuala Lumpur,3.139,101.6869,2026-01-24T15:00,36.1,26,36.7,0.0,3,1004.2,7.7,21,99,647.0,39.8,0.137
Kuala Lumpur,3.139,101.6869,2026-01-24T16:00,35.8,26,35.6,0.0,3,1003.4,8.7,43,100,493.0,40.1,0.137
Kuala Lumpur,3.139,101.6869,2026-01-24T17:00,34.4,36,34.7,0.0,3,1003.1,15.1,62,100,487.0,39.9,0.137
Kuala Lumpur,3.139,101.6869,2026-01-24T18:00,33.3,38,34.8,0.1,51,1003.3,7.4,45,100,301.0,39.0,0.138
Kuala Lumpur,3.139,101.6869,2026-01-24T19:00,32.2,40,34.2,0.0,3,1004.0,3.3,351,99,115.0,37.7,0.138
Kuala Lumpur,3.139,101.6869,2026-01-24T20:00,30.5,54,33.4,0.0,3,1004.7,6.5,224,99,6.0,36.0,0.133
Kuala Lumpur,3.139,101.6869,2026-01-24T21:00,29.1,62,32.9,0.0,3,1005.2,4.5,194,100,0.0,34.5,0.133
Kuala Lumpur,3.139,101.6869,2026-01-24T22:00,28.4,62,31.6,0.0,3,1006.0,6.1,92,100,0.0,33.2,0.133
Kuala Lumpur,3.139,101.6869,2026-01-24T23:00,27.9,58,29.6,0.0,3,1006.4,10.6,72,100,0.0,32.0,0.133
Kuala Lumpur,3.139,101.6869,2026-01-25T00:00,27.1,63,29.5,0.0,3,1006.3,8.0,63,99,0.0,31.0,0.133
Kuala Lumpur,3.139,101.6869,2026-01-25T01:00,26.6,65,29.4,0.0,3,1006.6,5.7,66,100,0.0,30.2,0.133
Kuala Lumpur,3.139,101.6869,2026-01-25T02:00,26.5,67,29.9,0.0,3,1005.9,2.7,37,93,0.0,30.0,0.134
Kuala Lumpur,3.139,101.6869,2026-01-25T03:00,26.3,66,29.6,0.0,1,1005.6,2.2,9,42,0.0,29.3,0.134
Kuala Lumpur,3.139,101.6869,2026-01-25T04:00,25.9,69,29.1,0.0,3,1005.1,3.0,322,98,0.0,28.6,0.134
Kuala Lumpur,3.139,101.6869,2026-01-25T05:00,25.5,72,29.3,0.0,3,1004.8,0.8,315,99,0.0,28.0,0.134
Kuala Lumpur,3.139,101.6869,2026-01-25T06:00,25.0,75,28.9,0.0,3,1005.2,0.6,326,99,0.0,27.5,0.134
Kuala Lumpur,3.139,101.6869,2026-01-25T07:00,24.8,76,28.6,0.0,1,1005.8,0.6,56,29,0.0,27.0,0.134
Kuala Lumpur,3.139,101.6869,2026-01-25T08:00,24.8,71,27.6,0.0,3,1006.1,4.3,88,93,15.0,27.4,0.132
Kuala Lumpur,3.139,101.6869,2026-01-25T09:00,26.8,61,29.6,0.0,3,1007.0,1.7,131,99,181.0,28.1,0.133
Kuala Lumpur,3.139,101.6869,2026-01-25T10:00,29.5,50,31.8,0.0,3,1007.3,4.2,72,98,403.0,29.9,0.133
Kuala Lumpur,3.139,101.6869,2026-01-25T11:00,31.9,42,33.7,0.0,3,1007.2,6.2,57,99,587.0,32.2,0.133
Kuala Lumpur,3.139,101.6869,2026-01-25T12:00,33.5,36,36.1,0.0,3,1006.5,6.8,55,100,781.0,34.9,0.132
Kuala Lumpur,3.139,101.6869,2026-01-25T13:00,34.8,32,37.6,0.0,3,1005.8,7.4,49,100,869.0,37.3,0.132
Kuala Lumpur,3.139,101.6869,2026-01-25T14:00,34.3,34,36.7,0.0,3,1005.2,9.9,58,100,847.0,39.2,0.138
Kuala Lumpur,3.139,101.6869,2026-01-25T15:00,35.3,31,37.6,0.0,3,1004.2,8.5,61,100,804.0,40.5,0.138
Kuala Lumpur,3.139,101.6869,2026-01-25T16:00,35.3,31,36.8,0.0,3,1003.3,6.8,63,100,656.0,41.0,0.138
Kuala Lumpur,3.139,101.6869,2026-01-25T17:00,34.7,32,35.1,0.0,3,1002.9,9.9,68,100,479.0,40.8,0.138
Kuala Lumpur,3.139,101.6869,2026-01-25T18:00,32.5,41,33.1,0.1,51,1003.4,14.3,65,100,284.0,39.5,0.139
Kuala Lumpur,3.139,101.6869,2026-01-25T19:00,30.7,48,31.9,0.1,51,1004.1,13.2,68,100,115.0,37.6,0.139
Kuala Lumpur,3.139,101.6869,2026-01-25T20:00,29.6,53,31.4,0.0,3,1004.7,11.5,68,100,6.0,35.7,0.136
Kuala Lumpur,3.139,101.6869,2026-01-25T21:00,28.5,58,30.9,0.0,3,1005.3,8.5,77,100,0.0,34.2,0.136
Kuala Lumpur,3.139,101.6869,2026-01-25T22:00,28.0,61,30.4,0.0,3,1005.9,9.2,86,100,0.0,32.9,0.136
Kuala Lumpur,3.139,101.6869,2026-01-25T23:00,27.1,65,29.5,0.0,3,1006.2,10.0,77,100,0.0,31.8,0.136
Kuala Lumpur,3.139,101.6869,2026-01-26T00:00,26.5,67,28.9,0.0,3,1005.9,9.6,81,100,0.0,30.8,0.136
Kuala Lumpur,3.139,101.6869,2026-01-26T01:00,26.4,65,28.5,0.0,3,1006.0,9.2,79,100,0.0,30.0,0.136
Kuala Lumpur,3.139,101.6869,2026-01-26T02:00,26.1,66,28.6,0.0,3,1005.5,7.5,63,98,0.0,30.0,0.135
Kuala Lumpur,3.139,101.6869,2026-01-26T03:00,25.9,65,28.0,0.0,3,1005.2,8.0,67,100,0.0,29.2,0.135
Kuala Lumpur,3.139,101.6869,2026-01-26T04:00,25.6,66,27.9,0.0,3,1004.8,6.6,73,100,0.0,28.5,0.135
Kuala Lumpur,3.139,101.6869,2026-01-26T05:00,25.2,69,27.7,0.0,3,1004.6,6.7,70,91,0.0,28.0,0.135
Kuala Lumpur,3.139,101.6869,2026-01-26T06:00,25.0,70,27.5,0.0,1,1005.1,6.6,73,35,0.0,27.5,0.135
Kuala Lumpur,3.139,101.6869,2026-01-26T07:00,24.9,71,27.5,0.0,0,1005.7,5.9,70,16,0.0,27.0,0.135
Kuala Lumpur,3.139,101.6869,2026-01-26T08:00,25.0,69,27.8,0.0,0,1006.3,4.2,85,12,15.0,27.0,0.138
Kuala Lumpur,3.139,101.6869,2026-01-26T09:00,27.2,59,29.6,0.0,1,1007.1,5.6,65,41,180.0,27.8,0.138
Kuala Lumpur,3.139,101.6869,2026-01-26T10:00,30.0,50,31.9,0.0,0,1007.5,8.1,62,14,415.0,29.6,0.138
Kuala Lumpur,3.139,101.6869,2026-01-26T11:00,32.0,42,33.4,0.0,1,1007.3,10.4,64,27,622.0,32.0,0.138
Kuala Lumpur,3.139,101.6869,2026-01-26T12:00,33.7,36,36.1,0.0,2,1006.6,9.1,56,53,796.0,34.5,0.138
Kuala Lumpur,3.139,101.6869,2026-01-26T13:00,34.2,35,36.5,0.0,2,1005.9,11.0,58,51,831.0,36.8,0.138
Kuala Lumpur,3.139,101.6869,2026-01-26T14:00,32.5,41,35.0,0.3,51,1005.1,12.8,64,38,826.0,38.3,0.145
Kuala Lumpur,3.139,101.6869,2026-01-26T15:00,34.0,38,36.9,0.1,51,1004.1,10.4,53,27,841.0,39.3,0.144
Kuala Lumpur,3.139,101.6869,2026-01-26T16:00,34.3,37,36.6,0.0,0,1003.2,8.6,53,19,709.0,39.8,0.143
Kuala Lumpur,3.139,101.6869,2026-01-26T17:00,33.9,37,35.5,0.0,1,1002.7,7.0,50,30,507.0,39.7,0.142
Kuala Lumpur,3.139,101.6869,2026-01-26T18:00,32.7,41,33.8,0.2,51,1003.2,11.2,57,26,319.0,38.8,0.144
Kuala Lumpur,3.139,101.6869,2026-01-26T19:00,31.0,46,32.1,0.0,0,1003.7,12.9,65,5,129.0,37.1,0.144
Kuala Lumpur,3.139,101.6869,2026-01-26T20:00,30.6,50,32.6,0.0,2,1004.7,9.5,63,73,6.0,36.1,0.139
Kuala Lumpur,3.139,101.6869,2026-01-26T21:00,29.8,52,31.9,0.0,2,1005.4,7.9,77,77,0.0,34.6,0.139
Kuala Lumpur,3.139,101.6869,2026-01-26T22:00,28.6,58,31.1,0.0,3,1006.1,7.8,94,84,0.0,33.3,0.139
Kuala Lumpur,3.139,101.6869,2026-01-26T23:00,27.6,60,29.8,0.0,3,1006.5,9.2,87,100,0.0,32.2,0.139
Kuala Lumpur,3.139,101.6869,2026-01-27T00:00,26.7,63,29.1,0.0,3,1006.5,6.5,76,99,0.0,31.1,0.139
Kuala Lumpur,3.139,101.6869,2026-01-27T01:00,26.2,64,28.8,0.0,3,1006.7,5.3,82,99,0.0,30.2,0.139
Kuala Lumpur,3.139,101.6869,2026-01-27T02:00,26.0,65,28.6,0.0,3,1006.2,5.0,88,90,0.0,30.0,0.137
Kuala Lumpur,3.139,101.6869,2026-01-27T03:00,25.9,65,28.7,0.0,3,1006.0,3.2,74,89,0.0,29.4,0.137
Kuala Lumpur,3.139,101.6869,2026-01-27T04:00,25.5,68,28.7,0.0,3,1005.9,1.3,90,94,0.0,28.7,0.137
Kuala Lumpur,3.139,101.6869,2026-01-27T05:00,25.2,68,28.3,0.0,3,1005.6,1.8,79,94,0.0,28.1,0.137
Kuala Lumpur,3.139,101.6869,2026-01-27T06:00,25.1,67,28.2,0.0,3,1006.0,0.7,104,98,0.0,27.6,0.137
Kuala Lumpur,3.139,101.6869,2026-01-27T07:00,24.9,68,28.0,0.0,3,1006.6,0.4,63,95,0.0,27.2,0.137
Kuala Lumpur,3.139,101.6869,2026-01-27T08:00,25.5,64,28.2,0.0,3,1007.0,2.1,121,93,14.0,27.9,0.13
Kuala Lumpur,3.139,101.6869,2026-01-27T09:00,27.0,60,29.5,0.0,2,1007.7,4.2,80,59,161.0,28.5,0.13
Kuala Lumpur,3.139,101.6869,2026-01-27T10:00,29.8,51,32.2,0.0,3,1008.0,5.0,71,96,410.0,30.2,0.13
Kuala Lumpur,3.139,101.6869,2026-01-27T11:00,31.9,43,34.3,0.0,3,1008.0,6.0,57,96,630.0,32.7,0.13
Kuala Lumpur,3.139,101.6869,2026-01-27T12:00,33.7,39,36.8,0.0,2,1007.4,7.1,34,71,787.0,35.2,0.129
Kuala Lumpur,3.139,101.6869,2026-01-27T13:00,34.2,38,37.8,0.2,51,1006.7,5.2,4,65,799.0,37.5,0.131
Kuala Lumpur,3.139,101.6869,2026-01-27T14:00,34.6,35,37.8,0.1,51,1005.8,6.4,11,100,829.0,39.5,0.142
Kuala Lumpur,3.139,101.6869,2026-01-27T15:00,35.5,34,39.2,0.0,3,1004.4,4.4,32,100,834.0,40.8,0.141
Kuala Lumpur,3.139,101.6869,2026-01-27T16:00,35.7,33,38.9,0.0,3,1003.4,3.1,13,100,735.0,41.7,0.14
Kuala Lumpur,3.139,101.6869,2026-01-27T17:00,35.2,34,37.0,0.0,3,1003.0,4.2,329,100,502.0,41.5,0.14
Kuala Lumpur,3.139,101.6869,2026-01-27T18:00,34.2,37,36.3,0.3,51,1003.1,2.6,16,100,255.0,40.5,0.143
Kuala Lumpur,3.139,101.6869,2026-01-27T19:00,32.6,40,34.5,0.0,3,1003.6,4.9,82,100,87.0,38.8,0.143
Kuala Lumpur,3.139,101.6869,2026-01-27T20:00,30.5,54,33.6,0.0,3,1004.8,6.2,154,98,5.0,36.8,0.139
Kuala Lumpur,3.139,101.6869,2026-01-27T21:00,30.0,55,33.2,0.1,51,1005.4,4.8,165,68,0.0,35.2,0.14
Kuala Lumpur,3.139,101.6869,2026-01-27T22:00,29.6,57,33.0,0.0,2,1006.2,3.5,159,60,0.0,34.0,0.14
Kuala Lumpur,3.139,101.6869,2026-01-27T23:00,28.7,61,31.8,0.0,2,1006.7,6.9,131,58,0.0,33.0,0.14
Kuala Lumpur,3.139,101.6869,2026-01-28T00:00,27.6,61,30.0,0.0,1,1006.9,8.4,105,25,0.0,32.0,0.14
Kuala Lumpur,3.139,101.6869,2026-01-28T01:00,26.7,64,29.3,0.0,3,1007.0,6.7,84,98,0.0,31.0,0.14
Kuala Lumpur,3.139,101.6869,2026-01-28T02:00,26.8,67,29.7,0.0,3,1006.2,6.9,59,92,0.0,31.0,0.137
Kuala Lumpur,3.139,101.6869,2026-01-28T03:00,26.1,70,29.2,0.0,3,1005.6,5.9,14,98,0.0,30.2,0.137
Kuala Lumpur,3.139,101.6869,2026-01-28T04:00,25.8,73,29.2,0.0,3,1005.3,4.3,24,100,0.0,29.6,0.138
Kuala Lumpur,3.139,101.6869,2026-01-28T05:00,25.4,74,28.9,0.1,51,1005.1,4.3,33,100,0.0,29.0,0.138
Kuala Lumpur,3.139,101.6869,2026-01-28T06:00,25.2,76,29.1,0.1,51,1005.2,2.6,16,100,0.0,28.5,0.14
Kuala Lumpur,3.139,101.6869,2026-01-28T07:00,25.4,75,28.8,0.1,51,1005.9,4.9,73,100,0.0,28.1,0.141
Kuala Lumpur,3.139,101.6869,2026-01-28T08:00,25.8,71,29.5,0.0,3,1006.3,1.0,248,100,7.0,28.0,0.147
Kuala Lumpur,3.139,101.6869,2026-01-28T09:00,26.8,66,30.4,0.0,3,1007.3,1.4,310,100,86.0,28.2,0.147
Kuala Lumpur,3.139,101.6869,2026-01-28T10:00,27.8,61,31.0,0.0,3,1007.7,2.9,79,100,166.0,28.9,0.146
Kuala Lumpur,3.139,101.6869,2026-01-28T11:00,29.5,52,32.0,0.0,3,1007.6,4.0,82,99,332.0,30.2,0.146
Kuala Lumpur,3.139,101.6869,2026-01-28T12:00,31.6,44,34.5,0.0,1,1007.4,3.2,87,41,630.0,32.5,0.145
Kuala Lumpur,3.139,101.6869,2026-01-28T13:00,33.7,39,37.7,0.0,2,1006.2,0.6,304,68,721.0,34.8,0.143
Kuala Lumpur,3.139,101.6869,2026-01-28T14:00,31.4,47,34.8,0.1,51,1006.4,3.1,360,100,659.0,36.6,0.16
Kuala Lumpur,3.139,101.6869,2026-01-28T15:00,31.8,48,34.5,0.0,3,1005.2,5.9,18,100,565.0,36.9,0.157
Kuala Lumpur,3.139,101.6869,2026-01-28T16:00,31.7,48,34.7,0.4,51,1004.3,4.2,36,84,421.0,36.6,0.16
Kuala Lumpur,3.139,101.6869,2026-01-28T17:00,31.6,49,35.1,0.5,53,1003.7,1.9,197,96,363.0,36.5,0.165
Kuala Lumpur,3.139,101.6869,2026-01-28T18:00,31.6,49,34.7,0.3,51,1003.6,4.5,355,98,352.0,36.0,0.166
Kuala Lumpur,3.139,101.6869,2026-01-28T19:00,29.7,56,32.4,0.4,51,1004.5,8.5,1,67,108.0,34.5,0.17
Kuala Lumpur,3.139,101.6869,2026-01-28T20:00,28.6,63,32.1,0.1,51,1005.3,5.6,90,66,6.0,33.0,0.152
Kuala Lumpur,3.139,101.6869,2026-01-28T21:00,28.1,68,32.3,0.0,3,1005.9,2.9,90,99,0.0,31.9,0.152
Kuala Lumpur,3.139,101.6869,2026-01-28T22:00,27.5,72,31.9,0.0,3,1006.4,2.7,98,91,0.0,30.8,0.151
Kuala Lumpur,3.139,101.6869,2026-01-28T23:00,26.9,73,31.1,0.0,3,1006.9,3.6,108,100,0.0,30.0,0.151
Kuala Lumpur,3.139,101.6869,2026-01-29T00:00,26.5,72,30.4,0.0,3,1007.0,4.0,100,100,0.0,29.2,0.151
Kuala Lumpur,3.139,101.6869,2026-01-29T01:00,26.2,72,30.0,0.0,3,1006.9,4.0,80,98,0.0,28.6,0.151
Kuala Lumpur,3.139,101.6869,2026-01-29T02:00,26.1,73,29.8,0.0,3,1006.6,4.5,74,81,0.0,28.7,0.145
Kuala Lumpur,3.139,101.6869,2026-01-29T03:00,25.8,73,29.3,0.0,2,1005.5,4.5,74,57,0.0,28.2,0.144
Kuala Lumpur,3.139,101.6869,2026-01-29T04:00,25.3,80,29.7,0.0,3,1004.8,1.6,63,100,0.0,27.6,0.144
Kuala Lumpur,3.139,101.6869,2026-01-29T05:00,25.2,78,29.6,0.0,3,1004.8,0.3,315,90,0.0,27.2,0.144
Kuala Lumpur,3.139,101.6869,2026-01-29T06:00,25.0,79,29.2,0.0,3,1005.0,1.4,360,89,0.0,26.9,0.144
Kuala Lumpur,3.139,101.6869,2026-01-29T07:00,24.6,80,28.7,0.0,3,1005.5,1.7,41,86,0.0,26.6,0.144
Kuala Lumpur,3.139,101.6869,2026-01-29T08:00,25.2,76,28.8,0.0,3,1006.3,4.2,301,100,10.0,26.9,0.147
Kuala Lumpur,3.139,101.6869,2026-01-29T09:00,26.5,69,30.0,0.0,3,1007.3,3.3,315,100,114.0,27.4,0.147
Kuala Lumpur,3.139,101.6869,2026-01-29T10:00,28.4,61,32.1,0.0,3,1007.5,2.3,331,100,328.0,28.8,0.146
Kuala Lumpur,3.139,101.6869,2026-01-29T11:00,30.0,55,33.4,0.0,2,1007.6,3.5,345,75,490.0,30.6,0.146
Kuala Lumpur,3.139,101.6869,2026-01-29T12:00,31.8,48,35.2,0.1,51,1007.3,3.7,299,38,604.0,32.8,0.146
Kuala Lumpur,3.139,101.6869,2026-01-29T13:00,32.7,45,36.4,0.4,51,1006.4,4.8,301,57,711.0,34.9,0.149
Kuala Lumpur,3.139,101.6869,2026-01-29T14:00,31.4,50,35.7,1.0,55,1005.9,6.6,61,34,796.0,36.5,0.166
Kuala Lumpur,3.139,101.6869,2026-01-29T15:00,32.1,49,36.2,0.1,51,1004.8,4.4,97,58,684.0,37.0,0.163
Kuala Lumpur,3.139,101.6869,2026-01-29T16:00,32.2,48,35.6,0.7,53,1004.0,4.0,148,29,579.0,37.1,0.169
